,alpha,beta,gamma,theta,width,height,area,perimiter,cat1,cat2,cat3
1190,0.8393446866826941,0.6039131405473162,0.9596069284438922,0.39439405444328085,89.50663076864653,28.20045673361818,5699.729190112645,196.75697745450455,9,0,acc
1191,0.522807739986903,0.6504411189494295,0.7673668487224077,1.4001764019679328,32.91071458476231,59.37776044166874,4690.7405082759715,117.55708816992662,5,3,acd
1192,0.07446688897664248,0.6733985805156749,0.917214768182585,1.6736932361968015,84.90575137468701,35.11621838864906,336.7653463776106,121.97535073688411,4,4,aab
1193,0.1273813217379052,0.018933214913297233,0.5792203080730735,0.7798104560103037,3.2277514184516765,4.6403223795426145,5406.753014754208,251.41501145968783,9,1,bcd
1194,0.26312038572812535,0.6595782517544355,0.3485149702587488,0.20135296968308414,1.1962125385461988,65.720827198118,1327.4987911147891,36.509378288456475,3,4,ddb
1195,0.4934161617590289,0.07467747142181097,0.6329694293921562,1.5773542275580774,83.70182456285737,62.264061281926445,621.1395674375951,177.71340698846993,9,1,ddc
1196,0.23812601469905975,0.1876275181954274,0.5622825688101052,0.905925757369024,5.131618241670314,14.134339419457199,4691.2984401726235,39.244558078918296,9,0,bca
1197,0.8301540743687559,0.009811527050060248,0.6252611839508457,0.6887245540033681,83.81934046741443,85.76820721693522,5775.346688254345,95.56457448418013,1,4,cba
1198,0.2862635573243945,0.008290126449039772,0.47498646906943387,1.1751469137486434,34.04080964215327,71.23857503520534,530.013708453274,42.997049706287385,8,0,bcb
1199,0.19903259209872176,0.581288061821233,0.5024010478480326,0.8960247411578837,86.95997429561581,92.84546177537746,5602.73247664902,42.61581180822985,8,1,aba
1200,0.056110250038941184,0.19273077787796306,0.38744774905534834,1.3611562453928567,90.16761923102226,44.7638005661792,1550.7141626143305,165.1039047743811,6,2,baa
1201,0.5950773251128096,0.27757258055013656,0.9119683152130345,1.6168196999167364,43.098084063631205,23.30557307065151,631.6463544811198,170.52815335942307,4,4,bcc
1202,0.8179144725306039,0.6767114802971759,0.3032625810717012,1.231616906732023,26.89556451173962,66.14141185143296,5341.260879277882,179.96683173632488,2,1,abd
1203,0.2627984861299117,0.8528643302080441,0.960091766547282,0.35817387910494414,1.2587840184268213,58.361593210232,4720.258250380169,111.28308252161492,9,1,aca
1204,0.6058250488844392,0.38926364356931176,0.6131009008260632,0.39642031886993623,86.72493553152604,60.41035670857981,5210.6860646151845,125.49838254081234,5,4,dab
1205,0.05445054459928753,0.5911615417073268,0.5891912336833823,0.7655099157531196,23.69231588503909,91.0091713508008,4007.997938965901,170.2140943647898,4,4,dbc
1206,0.08870510278170357,0.29743813657350754,0.5842365780078564,1.5845299473731929,85.3789758637354,5.993251942175913,3480.0073626132107,170.44993755076644,8,3,dac
1207,0.20761251807584044,0.8526858137386777,0.9418509221058428,0.3802795209476192,90.19356375326811,5.51493951403063,2185.5802777720637,149.85494823575362,6,2,dbb
1208,0.4228085451916931,0.5496406629574032,0.15217825090831943,0.6318526942072437,87.45858014017963,42.922897451991744,178.37654384693548,187.210520628073,1,4,cda
1209,0.23701696520033555,0.9306607286809011,0.1260832668820011,0.8199066635878093,87.01602311929959,18.75347539874833,126.5661108852675,187.0594030446707,9,4,bac
1210,0.6994240459984622,0.6697673035042642,0.5926124267806174,0.9179610368043195,73.60447667074192,82.40456166419946,3956.365646851754,117.87291916128558,8,2,ddd
1211,0.6901917359995775,0.07528275282311483,0.31232366057207717,0.3326818247122624,29.45325104098404,87.65463099961656,76.3341004314571,225.81000186637453,5,4,dab
1212,0.39458105383548336,0.42773025514013857,0.5544278700774277,1.2881570604562995,21.47065303575805,15.88808856326416,2944.3670175722655,202.78493434915606,3,3,acc
1213,0.6288880226913142,0.8709363630418377,0.6113691354988016,0.893962438442208,4.98579100329476,70.54401850392303,5076.8870937905795,122.51712837673631,1,1,bbb
1214,0.6200255771402008,0.4047717140121319,0.373222055769168,0.8823438282933507,21.042198556419557,91.5557743933112,3786.301691718043,88.06554778624583,3,0,cbd
1215,0.4110491906874482,0.6406229569797088,0.97565061996076,1.557283120292778,42.05285719272637,66.93005375620172,3051.904438279833,115.88930757490769,5,4,dac
1216,0.8462444187994926,0.04791311779432475,0.9580511904744395,0.7813682706131965,17.70091530839027,91.36061356634411,5154.6070894414115,35.275833564474446,6,1,adb
1217,0.6454306248896633,0.6155713086625194,0.7884904720815833,0.3074079925385424,26.514452544213846,3.0892631238014214,4989.729901537466,238.69883079418966,5,3,aac
1218,0.4622029317598589,0.8965281811761072,0.622156997997164,0.43829735120907637,91.18812777011824,1.0635265711052657,5863.216639388795,233.81243008326413,1,4,cbb
1219,0.6097112546748455,0.056712835131246704,0.48432695028235334,0.8306844576462978,46.53838481131712,68.04413404838819,4250.4345536782885,23.093134788309733,2,3,cdb
1220,0.8244543370271487,0.8778968268559073,0.5430305059882914,0.8094860770602355,83.99133105284224,84.58674253577976,3741.588868650428,190.72764529934307,6,1,bda
1221,0.20777680863787928,0.6176342077289841,0.14126551559500028,0.7032685358008798,20.29901597744417,63.290461686059565,5259.919237795558,294.58859644294205,1,3,dab
1222,0.6016091472816332,0.8648532894434325,0.18445729306369107,0.4182433317606864,78.18464552552086,48.47534745648668,3335.8861964875,234.07265350860573,2,1,dda
1223,0.6536509223208095,0.8497951804426475,0.1070638080799934,0.25651427177397274,83.70217694828827,23.426221224849705,6284.910808451092,174.71735385043394,3,4,abb
1224,0.6922405546757374,0.869725585186092,0.8872598651517688,1.165282492327716,20.445978078097077,95.53425753652103,4325.275352200128,108.30983274142483,2,4,abd
1225,0.656116097426125,0.21725338678139539,0.43438745392771083,0.9046655020274812,91.04592335809221,66.11300585180594,590.0148288363258,192.675969697455,3,1,cbd
1226,0.39869608900191905,0.06576145218150645,0.19658736591238385,1.50352352501955,31.25841948616241,90.63672445507822,715.5047213091837,120.76110403203745,9,1,acd
1227,0.24045479328270292,0.08071305076851873,0.4262942073291991,0.8129919206165755,44.900217719806605,64.69543970859014,5457.482533720486,244.6849621918408,1,2,cac
1228,0.8373623414254149,0.46682932082270245,0.5617443104628563,1.0875946511249996,18.55258365372039,40.24763111320013,1684.4272708298884,250.69297510085536,6,3,abd
1229,0.43020839978196285,0.707833022694277,0.37684172893653456,0.857422247468998,3.058064668364171,71.848652291295,3751.5575045132678,183.7913418055699,2,4,ddd
1230,0.8394115830542108,0.5090138264309586,0.18635438814739924,1.1662543159309187,41.05994560053186,21.549977362913925,1762.0401778610433,304.0065960641702,6,3,dac
1231,0.8106048891150393,0.6515161216864228,0.29785438802146613,1.5413184365933033,22.45330537248138,26.42197712163356,1917.1660163221106,210.36484611136922,7,2,dac
1232,0.023314618361567466,0.7162264079916719,0.5730850152856131,0.3584781417583924,25.412433139474132,88.53472344915599,5288.741667432223,180.51026780374798,3,2,dbc
1233,0.2469502154976701,0.0811587510345086,0.4687516127719746,1.0423294821517022,94.73299612400722,1.1070148508981124,2924.1830215989953,231.65482860993515,2,4,ccd
1234,0.42080249113238255,0.4672119197272092,0.5409115112460187,1.570608223811683,87.76981993537784,88.52945595906925,3595.1851116376133,222.7681521561017,7,1,ccb
1235,0.9250978765992258,0.0181103879734016,0.3738685504676926,0.9755189618069455,47.54798242351232,84.1516045695754,823.9744684256179,124.8370157395742,8,4,bac
1236,0.8921757416498223,0.6270110571637727,0.596830352759032,0.3647456531598132,83.88962413903602,40.6366472208152,5190.1688228614385,328.79455322080565,6,2,acb
1237,0.02962319324048078,0.04294950982027458,0.5162053688068542,0.27615755699183875,31.138560649728895,74.7279589091224,2587.4964397957087,27.385985887462063,6,1,dba
1238,0.44959527903115426,0.6665008641516826,0.6055976366023842,0.9181097547774599,84.62487567824485,74.75813694882024,1752.4126414906414,257.0344004648732,7,3,baa
1239,0.21976979033381513,0.2404190022550159,0.6088684939043815,0.2090462125452441,26.81935622225983,81.54411073057824,4059.510847552405,237.53749787616323,9,3,cca
1240,0.20477025430648416,0.5784027678469426,0.17841072565426508,1.4434716396535636,80.70232838589918,24.94572251014231,4359.189696586569,183.4021696991923,6,2,bdd
1241,0.4609339578207636,0.6066911745615226,0.5173570159321058,0.37736358537696346,23.3932930324718,10.651245972595618,438.893075349089,141.70756565935218,3,1,adc
1242,0.20052199462391215,0.2336286072764988,0.7927216619419772,1.0076664515826663,29.948118656368635,49.405494977761656,178.47502181005302,189.05190504193382,8,2,dac
1243,0.6522412068672443,-0.016907324811707966,0.47057641066635464,0.8855233038760792,20.882632250614186,59.11950353697614,6107.014270337298,224.16046081864175,1,1,dca
1244,0.42632194106246024,0.0626847152153843,0.5426233769846832,1.12952275478545,26.092310768516406,62.623839223186025,4997.265062133635,36.43656799108727,7,4,dbb
1245,0.25228737866566786,0.20081642247212522,0.48623999259560713,1.031552989165927,88.19111824533262,86.55763180330395,4346.796329572043,114.30899320449275,3,3,bbd
1246,0.27732012326340894,0.5950556785584311,0.5717801380498134,1.2024462584402487,6.248516102254535,84.31257421778685,350.4353744674601,169.8988751007436,9,2,dac
1247,0.8426092675185458,0.6630119605346751,0.5876290340197463,1.0797216416204063,22.34705689171906,70.82457505545943,7450.841356260481,259.8419370932801,5,2,cda
1248,0.4450248428467928,0.8288526954912977,0.502306298830168,1.160248428868108,90.15889655314403,31.49423760791231,2955.6727291043594,183.39129319721366,9,4,dbd
1249,0.659755611961318,0.22457717870826094,0.5888483369362131,1.4801474004738637,84.39273183995542,46.31233504253421,2585.8228822314286,104.97458317243903,8,3,bda
1250,0.5214429202213059,0.901294494706474,0.7996035885815044,1.4680757108558762,3.0711050768521257,8.867342996639401,4717.9774549387685,336.48868621033535,5,4,abb
1251,0.10077230607330755,0.22458865649380916,0.3579773712757628,1.6301161091071266,22.439778413773904,48.0238408802685,1698.1857607058382,153.9405828256251,6,3,adb
1252,0.6199128439075937,0.8451206359644812,0.9879386120302094,0.9115989164415906,20.18055783550695,64.85570665352692,3215.3829257068437,164.0005049430041,7,3,aac
1253,0.6591588077108943,0.6652052051472233,0.579912920536816,0.6659373648837043,30.635640661397964,22.46734488087131,780.5576747159492,203.95952524040612,7,3,aba
1254,0.27798729456961624,0.8102528343090157,0.8089688787138192,0.9305071612442015,61.904028664324535,68.08317161585403,389.4065600402905,189.21920224104306,8,3,dab
1255,0.5324668554184175,0.045991673147095194,0.9351665650275498,1.4677585933054969,45.20170888263765,38.453084813707136,281.07288397871775,257.836023966823,1,0,dac
1256,0.8055841865494737,0.38232504863404954,0.1561713497333712,0.7618202733986834,44.71178986372045,81.80037646290123,233.4262574402305,231.49289017740605,7,1,ccb
1257,0.05687175704606496,0.6328532810302657,0.20169694113918907,0.371049458028811,33.60012291676266,86.29525775327431,5283.041834233772,186.88257116103324,8,4,abb
1258,0.3868699897588824,0.6285810606083329,0.9766895995372843,0.3572059654146056,31.657001893278906,70.335124231463,1323.2132435085082,238.41788122005195,9,1,dba
1259,0.08576986434126052,0.2991294746053795,0.5664213788200165,0.5947378832612507,46.85719245868461,90.61501417729069,339.93688420658367,118.8648379934836,4,3,ccc
1260,0.3921577324142329,0.848510766819965,0.8100624113320253,0.8672372267565397,69.07122324305885,65.24577069664453,4775.904071586635,212.82077745743445,1,4,dca
1261,0.5127223354659891,0.25884599187504703,0.906223837827592,0.5680669850874018,88.44766096603523,7.7702508823655165,3979.8285146113585,111.6014309222571,9,2,dbd
1262,0.27752267272767284,0.5990935384354721,0.511175786426652,1.1571206550510942,85.33842338808935,22.36069949345027,5455.17617965093,225.97180247646537,9,3,aba
1263,0.46311670851574777,0.042797547081460205,0.6013320715053042,0.8917800946726737,92.9051336479588,63.15623144425838,284.3150917684843,109.44158541051266,8,4,dac
1264,0.27100141086911644,0.8107332042110797,0.5966809349019832,0.3780974042239441,6.187452273442013,45.3775530668634,1481.3414884846616,291.0055922295729,6,3,acd
1265,0.08878887288286362,0.19372491820360924,0.7620162588605524,0.5922959936224185,65.7341041743483,81.74129457564749,6003.170708752075,105.41238325459122,6,1,cda
1266,0.6133814757449735,0.20645381844190563,0.13927283301492616,0.4063232545040111,60.453963105581295,7.0676462896806065,429.1405720528145,303.53339435585025,3,3,cad
1267,0.7101651037367046,0.6061396845592707,0.07507086027547621,0.4127708753693029,68.46787044564061,84.05989327201611,3458.241205965843,295.43467912283444,2,1,cac
1268,0.274003903362016,0.05824452598346334,0.48065161007407853,0.5019876289451455,40.04069093823639,83.99762761856881,1572.8915069256284,41.299136840300655,1,4,cda
1269,0.2562462246374948,0.4748582227510591,0.9724036081731644,0.3597474639301013,52.97377429719616,39.40632692982439,2719.2861655596057,174.7318722333462,1,2,abb
1270,0.8121333193950304,0.6640371032991697,0.5980052668073597,1.5447284060523416,20.167087108534595,85.02185114973354,4930.572563330342,254.77423655473453,1,1,dac
1271,0.22588874495088795,0.24203626551713558,0.7115313603443957,0.7621896421075531,45.79175088936439,26.610533157440862,3326.190908906574,271.0280065432925,4,1,dca
1272,0.42658280579714297,0.4679477075241997,0.4101427505311793,0.3710831412143029,92.65054047315755,28.90477514338818,6682.733888344226,226.1171347713838,7,3,bcc
1273,0.45245281417863775,0.21114628520428197,1.0031231871248745,0.9295722850435612,80.50377906694197,21.03276050541163,1731.5993721417228,230.94931261623847,7,4,dbc
1274,0.017576655123866358,0.842111533329657,0.10415095314510496,0.34403285388276744,91.96950495596461,62.40470171726314,1719.600192832129,237.3317069829421,8,2,dac
1275,0.21352591984969657,0.2644485803105706,1.0059104757577018,0.9807809761081626,71.8732467573,79.26931131005688,5437.757208981798,109.58326300529376,1,1,bcc
1276,0.2464648280025709,0.025607491898087906,0.5654853113517927,1.0557287271955023,23.371171375692278,84.01467403339694,5226.489941991931,181.456683183562,4,1,cac
1277,0.6599870154307277,0.2224780423041678,0.737607146376961,0.441497620769953,88.41554172950562,33.76709613016909,4603.20917951916,224.56031890065742,1,1,add
1278,0.46492896780366116,0.21108237747139447,0.534517547223587,1.050047702041473,8.635011000998977,50.18725320482847,4037.470500011294,173.92296242918712,1,0,cdd
1279,0.6717044942696453,0.07918475188799268,0.2098119705125153,1.3658691475380442,62.81166086722888,41.40154502022531,4561.811904829893,173.41429212844247,1,3,dca
1280,0.21766223861511863,0.4042383294474444,0.5476096172272834,0.7913698063320633,80.7189309062482,45.80893360948764,2873.830256355437,204.98894151643782,2,1,dcc
1281,0.46033127780671473,0.6614597909005032,0.3470356459089104,0.851971240493125,53.16068557015478,90.3595730716701,158.33554656297417,202.566511243391,5,1,dab
1282,0.42565976664766925,0.038236955892853544,0.1517872607340018,0.6368049017642425,80.93456495719674,26.175070021925674,1265.3383946402716,166.05853895670685,2,3,dac
1283,0.47081424325340443,0.816592867056877,0.526338179373493,0.903862979890333,87.15661298341615,64.55496159068909,5201.643610424415,154.14614731873857,7,1,cda
1284,0.6191820685382311,0.8802488733889822,0.5961197281000096,0.9194569102480841,73.153236921671,5.956459615928191,200.34395332197303,172.22936221295652,3,4,bcc
1285,0.4001474401645139,0.27465453164697773,0.4280922796016183,0.7828430910918165,18.446878131843082,72.46428241788996,1678.1330332370394,42.72415836117184,4,1,cbd
1286,0.8608559710166985,0.24550539238785735,0.5371247024314368,0.9243611505397884,5.374077351169515,81.04124416153478,3462.812726145349,230.75885373617248,4,1,bda
1287,0.8162686679381865,0.06541190859613835,0.5501000818845369,0.6005159064757967,92.98551726892337,65.73960714606483,466.8173799385191,297.8498888078053,1,4,acb
1288,0.3818889728281746,0.06265060293237423,0.5416743085143542,0.3444731807857115,74.83372604090347,37.35710769385404,4715.050603335343,324.25595102291044,3,2,dcc
1289,0.8659145422576573,0.6202571444640791,0.8897747405014426,0.36549791536354653,52.961268767574374,85.24578709342579,4931.545051464412,227.580879442812,9,4,caa
1290,0.4157545213192068,0.6671173656502521,0.16369288803253484,0.9313030860251615,20.02953045695436,9.004528544254255,5278.8275344614785,252.61672781831209,6,4,cbc
1291,0.3218570809081126,0.09438484499716504,0.25639835452836324,1.496706443201519,86.35671196520849,87.66456826123262,213.77744232438442,237.16115904661203,5,4,baa
1292,0.7199711717143961,0.26657449520883364,0.8176164732549275,0.3186140060376538,93.69501834212546,24.14572652316877,1605.4885976004546,134.55102069320805,7,3,cdc
1293,0.039458443187550346,0.243940635711865,0.9778231363166835,0.44496509268030093,1.3366387122121903,62.075728217517934,1166.4764203174286,313.79474922202394,1,4,dcc
1294,0.2363328739773114,0.2604875586492997,0.35910471774746927,0.8880750934264012,81.24164104032975,72.47225301108296,4577.932826977467,171.9302638686352,4,1,aad
1295,0.8676884388523765,0.6510789599050746,0.10506205179701872,0.8652410579123361,4.326171972250321,81.0832331277971,699.7802938897416,178.0739927865598,2,4,acb
1296,0.27882296160942105,0.6341972169488531,0.40504127210479623,1.1453772341455464,25.196120255530957,16.426166432760628,2804.45156549963,64.68437878150405,5,1,aaa
1297,0.6951750756096953,0.21240263838092072,0.1475609332325501,0.6202592000229576,20.94852201669939,9.957689957419428,4997.778649221528,189.16508045051205,5,1,dba
1298,0.49149415871790975,0.8296080593952853,0.934855637334131,0.552925611476836,84.72475641416946,68.23131743902606,1262.8808402832296,177.22168481129043,8,3,aab
1299,0.012864908618720208,0.918646850993415,1.0081973094957382,1.6037630610287301,88.22696187130138,42.19891231315979,6983.781957847228,249.30882581989783,7,4,bbb
1300,0.4183132748923508,0.22368207372940324,0.670639566520999,0.7760464284648453,28.71133171715645,92.74822348715237,432.0108359317963,181.92903432163772,1,3,ddb
1301,0.6422743563033214,0.1327614241501001,0.560442898912056,0.5792949190364125,56.521980744234725,15.78930020756869,1141.3715757786545,47.92414675517922,1,3,dbd
1302,0.26833273446478356,0.25540770084609665,0.5274758138912882,0.2517733842722904,40.25783171514033,57.4881747472324,388.0526448594671,239.3189877803445,8,0,cdb
1303,0.6369575682357805,0.45483455088712893,0.9861413076056279,0.3490158691999544,29.546010588597472,56.86226795404257,4378.186800651703,311.877114805978,2,1,ada
1304,0.8417218063774959,0.25055531147392535,0.5334895173355723,0.3401200476288444,85.7226337938198,5.72006031277087,3250.7670744193447,288.4346975200182,7,4,bdd
1305,0.6158055021726807,0.2668852429534681,0.4764558281836338,1.5866132255092824,86.85137864406254,89.68485669344254,263.2939716958417,238.43783908206473,3,0,caa
1306,0.6474313298218959,0.6744300640019019,0.7784249490908913,0.8491956772529528,45.50271151557788,42.395929451064596,1465.2484011267675,137.67349876847467,3,0,cbb
1307,0.48350177111779935,0.876798024006438,0.1935176576491887,0.5914176503680393,21.03540742211412,64.8394457645674,3086.921231553832,136.62803228838933,3,1,ddc
1308,0.27585377089988766,0.7127330774877421,0.1426154726943348,1.1262182258878417,87.33086526067446,27.852026324157666,7865.885611882449,291.7357490182886,8,2,cdd
1309,0.2559418778266997,0.09979919004436952,0.7593970193967063,0.36535400708455257,91.26219354091707,46.577740482668105,6927.394793751448,77.0907516076151,8,3,add
1310,0.44635792937444296,0.26854394976725504,0.567047173813645,0.415134894477877,35.35542810128098,59.68629180911934,4116.710067998594,143.0271230470705,2,1,dcb
1311,0.3519996833844677,0.7016142415501635,0.8010244527399693,0.3073448250304076,25.083059899249424,36.55810701544769,406.1429763563401,234.60197964318175,4,0,bbc
1312,0.2497715570500632,0.6471292038047705,0.5720403828931087,0.581513260128007,3.6079586124040812,63.91111289178229,346.3181269654639,175.0618883449637,8,0,dda
1313,0.6753725871856957,0.04822288444378259,0.5813809753357831,1.587092498903254,28.410570059501115,67.24249127928918,473.10602637387103,40.80944930028786,2,1,bcd
1314,0.20626360841396774,0.6223630619746406,0.587006615727313,1.671642228902953,84.1283785160481,65.44515210805325,281.65476120028086,228.62227165086986,2,2,cbb
1315,0.4828602159359186,0.4885235740876774,0.18791368457206253,0.8478831548194401,87.16285888270325,27.438493877104932,540.6892965334629,245.82090499111357,6,1,acd
1316,0.00772538690814252,0.7208284268473146,0.17121297062726376,0.5937709949078669,44.6277393719625,25.49070951160018,2307.967135125805,186.9423468761621,4,4,bca
1317,0.29203042198991863,0.669686953742658,0.9409073523287593,1.1955310670556183,30.028422413737044,1.0069411554679828,6843.5248008389935,69.84506448920398,2,1,aac
1318,0.25294189917521437,0.9122431462881984,0.9724102437663487,0.5589587234269863,90.25702730542878,2.7821861305767035,4463.062034369164,181.1176388108894,6,2,dbc
1319,0.12085694873543312,0.41999041430314843,0.5501313667166923,0.9080336558314399,31.05371605011693,63.35173562123079,1767.738498314871,181.64604051676721,9,1,ddb
1320,0.6386402505535683,0.07150382556372231,0.9198752726197095,0.4208115988507971,28.839459643413,85.39711357432414,5490.96579709748,275.9013925640802,2,1,dca
1321,0.5092734755176597,0.21827444084613146,0.42838227921103433,0.8588155721014329,96.25290933629424,45.425150464236964,7152.209356403683,211.5150170852909,1,3,bcb
1322,0.7433785299622494,0.09733984708809859,0.757176444463919,1.007573601950933,48.23033368691778,4.2336873501472425,5172.755976840528,196.77148628225694,2,3,adc
1323,0.3914927220418555,0.2142335660758991,0.960932067976485,1.30676911455877,19.701346379652687,4.645390997773309,5033.638173049536,189.69969642286298,4,1,dcb
1324,0.45886944140643804,0.6428356311933889,0.5556247865421425,0.6237370716730877,65.88951816457315,48.39772435586081,3832.6277117891427,196.9811200059637,9,4,aab
1325,0.4643867231732234,0.2809217970206601,0.5476479832968968,0.6016440278741269,30.562390558725436,6.663848909577961,1811.430437549891,194.2565985760218,9,3,dbc
1326,0.5186150618088865,0.245306271292068,0.5262742843188379,1.6339741807930928,89.53620580886015,4.124243813682491,3340.8687203587992,213.75983536414793,2,4,dac
1327,0.181030953438386,0.21711563532216066,0.9366200955724507,0.330051148150481,50.57037492331849,64.74364843536478,950.0640022164538,183.77874946988305,9,3,dcd
1328,0.4116347855747533,0.5225911823262959,0.1513961200992775,0.6530304631314173,87.8572063888084,44.29862123780965,3866.921095772199,316.65430214125155,7,2,aaa
1329,0.8661655420814786,0.42350434188954267,0.4846536771502381,0.6395386873892589,84.17856429529265,46.25058059294707,4476.842869769284,259.9603047580527,6,4,cab
1330,0.45483899929901683,0.22811051535885835,0.3785709315258541,1.1299978503659034,22.361363720064436,-0.5790606798272311,3854.682541019645,244.68489328062168,2,2,cda
1331,0.241723820120829,0.7328161660703187,0.8316041506611049,0.9323112976972999,30.176685276565983,68.85822548866278,4295.474557122733,247.20933776412738,2,1,aab
1332,0.8472576418486863,0.4596747060793605,0.2941380975023189,0.907141606954242,27.55116455005954,32.66709296108337,2736.631648788028,304.3860859474206,2,4,dcc
1333,0.8937143837439838,0.005415467550364483,0.7872852783555748,1.1411510314700968,41.840343485247494,59.5812679443557,3672.1052699268203,227.2451879691659,9,0,daa
1334,0.6276382134610451,0.8229069224746688,0.5680953093580136,0.7132256588479603,22.539834029019204,-0.08011883457170299,4961.705356031061,178.5511624552561,3,2,dbb
1335,0.38736505081975203,0.21766705591018776,0.49935085223202924,0.33868261933588306,25.431240350292583,46.70800616699665,1420.3052447037803,188.647799585701,3,2,ddb
1336,0.02980119233294179,0.45565897184249793,0.9761362759395887,0.7781838393061349,23.01283049539508,81.54029722519024,2786.2173212801035,245.00925105801753,9,1,dcc
1337,0.47371028064463355,0.06539233906579339,0.5472378944109649,0.6746774545424576,20.113717660915036,80.0282438636401,6417.362952763977,196.76641624617835,1,2,acd
1338,0.8769926386112016,0.6450835995449055,0.9011790100815873,0.9301259450400835,45.16156839148738,0.1449652896651763,34.68166651423894,209.24658595885887,4,2,dad
1339,0.6892017318190828,0.5749297168626992,0.9550702659735302,0.8963614529536216,84.68814409780113,67.16118190219385,2545.598123673568,141.9615677974794,4,2,cdb
1340,0.4618347863054705,0.6862682169412228,0.5349004819992138,1.2249457943347066,86.28503199943587,81.29040131244278,4722.644036425891,205.17600117494982,9,3,cbd
1341,0.07312510740259666,0.07017752250886941,0.5849891749222347,0.7342657555428933,26.042850348319437,65.04918948519588,4682.527873250216,43.832125939994654,9,4,acc
1342,0.18737111993159883,0.28846508243643854,0.6188806143326003,0.2818170770076987,43.39949830704176,5.8681607749917575,1854.9834729338943,226.50872057471332,1,2,cbd
1343,0.2767525640258018,0.262937367098426,0.3765587630158638,0.9866513653019903,87.86040998305009,57.04446524002776,4523.931238255118,214.7410929519194,9,3,caa
1344,0.7052003202659408,0.21000727052027846,0.9708939567131178,0.8812257428947876,86.2754013453519,71.34871750407534,4439.6707307683955,172.06129514096625,3,4,acd
1345,0.07840487144726,0.6496107772470502,0.5822420762907866,1.6688027031058865,87.90252600345114,43.15502780788879,4497.1970074296205,63.98625906323278,4,2,dbb
1346,0.43216790771171315,0.6134559691959699,0.39927806673106353,1.1520334950392095,81.86735436319549,11.064020546246534,2788.1533762499857,40.32896245470901,6,2,dbd
1347,0.6434370269006882,0.7148148959817542,0.3480404897093165,0.4280067359523948,81.93382538342553,87.07982473276986,5213.95083190607,194.11830947725744,5,3,aba
1348,0.26959352736971604,0.46844624888396363,0.9705846840600921,0.3200581314179849,86.85057815948875,60.82760989515101,6760.753275055571,205.21925840745203,1,1,bbd
1349,0.4399527153582136,0.6273426421085629,0.9513976464675198,0.36483864775490515,45.683628281824525,19.03733283676234,4464.367950708053,253.75751089762963,3,2,aba
1350,0.46334251838631973,0.04228307062779736,0.5377437861728979,0.6292609700181961,82.89195872054714,65.64850805468151,5305.402359538838,147.5100853621266,6,3,dbb
1351,0.8989200607890026,0.23131171753479746,0.12692844436295353,1.5470080738458787,25.986399217248945,28.05951586629385,4303.9780187136585,226.3164436114196,6,2,cdd
1352,0.9219505846018518,0.23793953459492265,0.3650697037343583,0.12150498780487137,48.78784083912144,10.413569613004148,3833.884063859894,202.55839993642783,7,3,cad
1353,0.21755932106557124,0.13612257523451668,0.19106917783612826,0.3402215783736843,17.366264581549757,30.95248586835359,3335.5460763842616,180.4016310961084,8,4,cbb
1354,0.4692980683446948,0.5987291718744423,0.1941085006201937,0.4238636909536486,43.43445543652954,20.495547637767892,2308.8430849272772,192.4386734446666,1,3,cac
1355,0.8437855265498966,0.6128499761492141,0.14931471477889235,1.532499832865306,21.998740931412577,68.56504914884755,1563.1885230032074,33.400044287848644,3,2,dcc
1356,0.212975917809756,0.8124593645814822,0.5130737079328371,1.5890333536852745,29.693671322467658,6.87801469163618,420.7973445284564,186.85018462916258,9,2,aab
1357,0.8616926829299593,0.6392869830383437,0.9495235890624735,0.7544884989029966,88.18838460872857,9.409557565453756,1313.4464545673318,231.47121393350386,7,2,bac
1358,0.8443375507548964,0.22173497064810208,0.18502300162375962,1.6134689998676357,23.396354896540686,86.83892414123326,4905.945576616348,250.6461066746799,8,4,aca
1359,0.25953983760715227,0.6215217407226482,0.5210231556833793,0.6199655193297424,68.05318340718975,63.76654051834313,1644.2298308940879,146.5822898172698,6,4,add
1360,0.6303793544907909,0.8062823597574127,0.773561241811976,0.8963724464920175,27.526489419406523,2.5807667294308825,4211.464123734168,248.4855735421462,5,4,cac
1361,0.656686455815213,0.9029428039979809,0.6027179895697892,1.5833406537858878,25.893308501588923,52.86859340320719,7485.053111436931,55.68102249120583,7,4,ccc
1362,0.07947549515914937,0.8397404752050748,0.181331463068803,0.7611698141559207,90.2075654749773,66.4634330532789,1698.0325422296712,188.17104351892482,5,4,abd
1363,0.009532976765253692,0.03810938084878435,0.7899232495360888,0.9379324178107743,44.94429987340298,61.32888686374648,5587.43216313779,236.64734526731775,4,3,aab
1364,0.18506531874053114,0.8492042586805857,0.5860454033094122,0.818686185063191,22.61153225679282,70.5879975611663,5280.243341123268,193.859185826767,6,4,bca
1365,0.40652296768894436,0.8862544971169982,0.7950152271205781,0.3360609864786995,2.0709292828354204,87.62678410016645,628.6359624099756,162.81466865235325,5,2,add
1366,0.43134264839039793,0.47060468666401073,0.5172601055444748,0.6630933254062157,53.212742104296645,83.6647589925798,2644.9337572088243,178.11586349711365,9,2,cad
1367,0.2018250818080767,0.8254155168840498,0.4772781954254125,0.6006529184967511,83.83166335943811,66.78209603293092,1514.2442031455153,197.60966900119163,7,2,cab
